tweet_id,author_id,inbound,text,response_tweet_id,in_response_to_tweet_id,thread_id
1119582,384148,True,@AmazonHelp I have now tried it on a different platform and two different browsers and this is still a problem,1119583,1119580,1119579
1119583,AmazonHelp,False,@384148 There are some restrictions on what you can purchase using a checking account. More info here:  ^MH,1119584,1119582,1119579
1119584,384148,True,@AmazonHelp This order is none of those items.,1119585,1119583,1119579
1119585,AmazonHelp,False,@384148 Hi. My apologies for this. If you get in touch:  we'll be happy to investigate further. ^DC,,1119584,1119579
1119579,384148,True,@115821 won't add my bank account information as a payment option??,1119577,,1119579
1119590,AmazonHelp,False,@384151 I'm sorry for the wait! Which carrier is assigned for delivery? Does the tracking on their website give any clues or insight? ^MV,,1119591,1119591
1119591,384151,True,my halloween costume was supposed to arrive today @115821 whERE IS IT,1119590,,1119591
1119592,AmazonHelp,False,@383566 Please connect with our support team using the link provided earlier so that we could assist you. ^GS,,1116977,1116975
1116977,383566,True,@115850 No support from your end. Just stating product delivered. Start begging instead of fooling people around,1119592,1116975,1116975
1119593,AmazonHelp,False,@384152 My colleagues will have a look:  Due to data security I recommend you to delete your order number. ^DW,1119594,1119595,1119595
1119594,384152,True,@AmazonHelp The order 306-0500286-3829110 is not listed on that page I'm afraid,1119596,1119593,1119595
1119596,AmazonHelp,False,"@384152 Please change the language to EN (beside ""Hallo xxxx,Dein Konto"") and click ""choose a different order"" ^AK",1119597,1119594,1119595
1119597,384152,True,"@AmazonHelp It only states ""Delivered"" but no further info about the whereabouts of the return.",1119598,1119596,1119595
1119598,AmazonHelp,False,"@384152 Please chose your order and click next to #2 'Where's my stuff? 
Next to #3 chose 'Phone' and you will be called back. ^AV",,1119597,1119595
1119595,384152,True,@116316 About my returned item 306-0500286-3829110 ... Where is it? It's been a while without any news.,1119593,,1119595
1119599,AmazonHelp,False,@384153 team here:  &amp; we'll look into it right away. 2/2 ^EM,,1119600,1119600
1119600,384153,True,"@AmazonHelp  pl help, ur Cloudtail retail is partnering with fraud co. #jiolyf in selling FAKE iphone through. Pl help","1119599,1119601",,1119600
1119601,AmazonHelp,False,"@384153 Sorry for the trouble. We'd like to have this checked, kindly report this to our support 1/2 ^EM",,1119600,1119600
1119602,AmazonHelp,False,@383101 Thanks. We'll check and revert at the earliest. ^HK,,1119603,1119603
1119603,383101,True,@115850 @AmazonHelp I filled the form. expect your quick &amp; positive feedback. &amp; no false commitement like earlier.,1119602,,1119603
1119604,AmazonHelp,False,@384154 I'm sorry for the trouble. Please connect with our support team here:  for further assistance. ^RW,1119605,1119606,1119606
1119605,384154,True,@AmazonHelp Already connected twice. They assured me twice that delivery would be done within 24 hours. Not yet done.,1119607,1119604,1119606
1119607,AmazonHelp,False,@384154 I'm terribly sorry for this situation. Click here:  and do the needful so we can fix this for you.^MP,,1119605,1119606
1119606,384154,True,@115850 order not delivered for a week. Delivery boy falsely reporting delivery attempted.,1119604,,1119606
1119608,AmazonHelp,False,@384155 Oh no! I'm sorry for the inconvenience. Here's how you can cancel it:  Let us know how it goes! ^DW,,1119609,1119609
1119609,384155,True,"@AmazonHelp 
I was charged for a Prime membership when I definitely did not sign up for one.
Help?",1119608,,1119609
1119610,AmazonHelp,False,@384156 Please connect with us here:  and we'll take a closer look. ^HK,1119611,1119612,1119612
1119611,384156,True,@AmazonHelp Already sent the mail on Sunday. Its been over 36hrs and yet no reply.,1119613,1119610,1119612
1119613,AmazonHelp,False,"@384156 That's rather strange, Tilak. Sorry for the delay. We'll get in touch with you right away. ^JC",1119614,1119611,1119612
1119614,384156,True,@AmazonHelp another one week has passed and still nobody replied to my email. Great job guys! Treating customers like this.,"1119615,1119616",1119613,1119612
1119615,AmazonHelp,False,@384156 Request you to place a new order. 2/2^MM,,1119614,1119612
1119616,AmazonHelp,False,"@384156 Apologies for the trouble you've had. Unfortunately, once the order is canceled we'll not be able to reinstate it. 1/2 ^MM",,1119614,1119612
1119612,384156,True,Hi @115850 my sister ordered OnePlus 3T with exchange. She then sent the picture of the phone to the customer service to confirm exchange.,1119610,,1119612
1119617,AmazonHelp,False,"@207973 Please don't provide your tracking details, we consider it to be personal information. Our page is visible to the public. ^KA",,1119618,1119618
1119618,207973,True,@149473 @115850 track no. 69987244611. Its in same city from 22 Oct thn why it's getting deliver late by 27 . Supposed to b on 23,"1119617,1119619",,1119618
1119619,AmazonHelp,False,@207973 Sorry about the delay with the order. Please connect with us here:  and we'll check this for you. ^KA,,1119618,1119618
1119623,AmazonHelp,False,@384158 Hier alle Geräte mit denen du Schauen kannst:  Vielleicht findest du ja eine Alternative.,,1119624,1119626
1119624,384158,True,"@115825 Ohne halbillegales Workaround kann ich den Film also nicht auf dem Fernseher ansehen.
Schönen Dank auch. 2/2",1119623,1119625,1119626
1119625,115825,True,@384158 Welchen Film hast du dir denn gekauft? Hat dieser einen Fehler oder was ist los mit dem Film?,1119624,1119626,1119626
1119626,384158,True,"Film von @115825 für 15,- gekauft und werde nach Strich und Faden verarscht.
Wird mir eine Lehre sein.",1119625,,1119626
1119627,AmazonHelp,False,@384159 We don't have an announcement yet. Please stay tuned. ^KA,,1119628,1119628
1119628,384159,True,@119625 When are you bringing @181310 Season 3 to India #MrRobot,1119627,,1119628
1119992,AmazonHelp,False,"@133643 Hi, sorry to hear that, contact us here:  we'd like to look into your order ^AS",,1119993,1119993
1119993,133643,True,@115830 cancel next day as they say dispatched then when it arrives ingredients are listed in Chinese so i did not know what was in it!,1119992,,1119993
1119994,AmazonHelp,False,"@384242 I'd like to take a closer look into this, please share your details on the link here:  2/2 ^PS",,1119995,1119995
1119995,384242,True,@115850 Has anyone else too experienced the pathetic customer service from Amazon? Fed up of playing hide and seek with my order!,"1119994,1119996,1119997",,1119995
1119996,AmazonHelp,False,@384242 Sorry to know you're having trouble with your order. We certainly did not expect this to happen. 1/2 ^PS,1120006,1119995,1119995
1120006,384244,True,"@AmazonHelp @384242 Pathetic services to their prime members, too annoyed",,1119996,1119995
1120007,AmazonHelp,False,@384245 your details here:  and we'll help you. (2/2) ^GK,1120008,1120009,1120009
1120008,384245,True,@AmazonHelp I have already done this three times. This is my fourth communication! You already have all my complaint details,1120010,1120007,1120009
1120010,AmazonHelp,False,@384245 We're unable to access your account details over Twitter. Kindly share them on the link above and we'll look into it. ^PS,1120011,1120008,1120009
1120011,384245,True,"@AmazonHelp I have, but your customer care has been of no help so far, infact its only harassment. Disappointing to see such poor client dealing @115821",1120012,1120010,1120009
1120012,AmazonHelp,False,@384245 We've received your details and are working on it. We'll get back to you soon. I'll forward your feedback internally. ^PS,,1120011,1120009
1120009,384245,True,"Never expected this from @115850 First deliver damaged product, then no pick up or refund. Bad customer service Over a week, still waiting","1120007,1120013",,1120009
1120013,AmazonHelp,False,@384245 I'm sorry about the damaged item delivered and the pending return. I'd personally like to look into this. Kindly share (1/2) ^GK,,1120009,1120009
1120018,AmazonHelp,False,@184637 issue with any of your orders. (2/2) ^GK,,1120019,1120019
1120019,184637,True,@AmazonHelp @115821 @115850 add delivery confirmation option 4 customer into App. delivery PPL r messing with delivery. #Suggestion,"1120018,1120020",,1120019
1120021,AmazonHelp,False,"@384246 That's unusual, Vikash. Please connect with us here:  and we'll check right away. ^HK",,1120022,1120022
1120022,384246,True,your delivery team is not delivering my order at my doorstep and they are telling me to collect my order from their office. #amazonIN,1120021,,1120022
1120020,AmazonHelp,False,@184637 I'll be sure to forward your suggestion to our team internally. Do let us know if there's any pending (1/2) ^GK,,1120019,1120019
1120028,AmazonHelp,False,@384249 商品が未着とのこと、ご不便をおかけしております。状況を確認のうえ対応させていただければと存じますので、お手数ですが、こちらよりカスタマーサービスにお問い合わせください。ご指摘の件も併せて承ります。 RI,1120029,1120030,1120030
1120029,384249,True,@AmazonHelp 今到着しました。配達の方が台風の影響で遅れましたと説明くださいました。午前中指定でしたのでメールなりご連絡いただけたらと思いましたし、今後気をつけていただきたいと思います。,1120031,1120028,1120030
1120031,AmazonHelp,False,@384249 ご迷惑をおかけし、申し訳ございませんでした。配送については改善に努めさせていただきます。どうぞよろしくお願いいたします。 EK,,1120029,1120030
1120030,384249,True,荷物が着かないのはしょうがないとして、遅れますとかすみませんとか、そういう連絡が無い方が困ります。すぐに到着するのは有難いけど、待ってるのにこない時のフォローがビジネスとして次の仕事を生むんだと思います。頼むぜamazon。,1120028,,1120030
1120032,AmazonHelp,False,@384250 That's unusual. Did we happen to miss the estimate as shown here:  ? ^KA,1120033,1120034,1120034
1120033,384250,True,"@AmazonHelp If you can't deliver, why do you show tham??? #amazon","1120035,1120036",1120032,1120034
1120035,AmazonHelp,False,@384250 :  and we'll reach out to you. (2/2) ^VM,1120037,1120033,1120034
1120037,384250,True,@AmazonHelp Contact me 9879407994,"1120038,1120039,1120040",1120035,1120034
1120038,AmazonHelp,False,"@384250 details, as we consider it to be personal information. Our Twitter page is public.​ 3/3 ^EM",,1120037,1120034
1120039,AmazonHelp,False,"@384250 through the link provided earlier &amp; we'll get back to you right away. Also,  please don't provide your order 2/3 ^EM",,1120037,1120034
1120040,AmazonHelp,False,@384250 Since Facebook is a social media platform we'd not be able to check/access your account. Kindly share your details 1/3 ^EM,,1120037,1120034
1120036,AmazonHelp,False,@384250 I'm sorry to hear about the delay in delivery. Let us help you here. Please drop your details here(1/2) ^VM,,1120033,1120034
1120034,384250,True,I have order same product twice and still not get delivery #Amazon what a services level you have!! @115821,1120032,,1120034
1120041,AmazonHelp,False,"@384251 Please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK",1120042,1120043,1120043
1120042,384251,True,@AmazonHelp What and how should i raise the voice. Please suggest,1120044,1120041,1120043
1120044,AmazonHelp,False,@384251 You can do so using the link provided earlier by my colleague. Share your details using the link and we'll get this sorted.^RS,1120045,1120042,1120043
1120045,384251,True,@AmazonHelp Have given the details as required on that link. An immediate action would be much appreciated,1120046,1120044,1120043
1120046,AmazonHelp,False,@384251 Thanks for the heads up. We'll check and reach out to you with an update soon. ^GS,,1120045,1120043
1120043,384251,True,"@115850 -first damaged product received. Order id 171-8956037-3847567, the product is not being picked up despite repeated requests","1120041,1120047",,1120043
1120047,AmazonHelp,False,@384251 I'm sorry about the damaged item delivered and delay with the return. Kindly share your details here:  ^GK,,1120043,1120043
1120048,AmazonHelp,False,"@383919 Please don't provide account details, we consider it to be personal information. Our page is visible to the public.(2/2)^SF",,1120049,1120049
1120049,383919,True,@AmazonHelp i want my order to be delivered today 7989265357 my amazon registered number,"1120048,1120050",,1120049
1120050,AmazonHelp,False,@383919 Did we happen to miss the estimated delivery date on your order? (1/2)^SF,1120051,1120049,1120049
1120051,383919,True,@AmazonHelp Yes when i ordered it u said gauranteed delivery by tommorw 8pm...,1120052,1120050,1120049
1120052,AmazonHelp,False,"@383919 I understand your concern, please contact us here:  and I'll be glad to help you with it. ^SY",,1120051,1120049
1120053,AmazonHelp,False,@384252 ご指摘のように、Amazonからショートメールで請求メッセージをお送りすることはありません。当サイトのヘルプページでも注意喚起を行っておりますので、よろしければご参照ください。 RI,,1120054,1120054
1120054,384252,True,"【注意】Amazon(架空)よりショートメールにメッセージが！↓
 
「登録料金の未納が発生しております。本日ご連絡なき場合法的手続きに移行致します。アマゾンカスタマーセンター03-6384-7135」

架空請求につき、皆さまお気をつけ下さい。
決して電話などかけないように！",1120053,,1120054
1120346,AmazonHelp,False,"@384324 Hola, ¿qué ha sucedido con la devolución que intentas realizar? ^KS",1120347,1120348,1120348
1120347,384324,True,@AmazonHelp No se recoge el paquete q he tenido q llevar a correos. No se hace abono. Llevo 3 semanas con esto. Inadmisible,1120349,1120346,1120348
1120349,AmazonHelp,False,"@384324 Pablo, entra en contacto con Soporte al Cliente para que puedan verificar tu caso:  ^DA","1120350,1120351",1120347,1120348
1120350,384324,True,@AmazonHelp @115821 ni un lo sentimos... ni por favor??solo una orden imperativa para q entre otra vez en la web? Menuda decepción,,1120349,1120348
1120351,384324,True,@AmazonHelp Es esto lo q @116928 @115821 entiende como un buen @2171 ?,,1120349,1120348
1120348,384324,True,Imposible hacer una devolución en @115821!!! No son perfectos!! Por mucho que nos intenten hacer ver lo contrario. Quiero mi dinero ya!,"1120346,1120352",,1120348
1120354,AmazonHelp,False,@384326 you by estimated delivery date. (2/2) ^GD,,1120355,1120355
1120355,384326,True,@115850 You have best customer service! Can you please speed up my order's delivery because it's a gift for my father on Diwali? Please!,"1120354,1120356",,1120355
1120356,AmazonHelp,False,@384326 I understand the urgency of this order. All the packages are shipped on time so that it reaches (1/2) ^GD,,1120355,1120355
1120361,AmazonHelp,False,@384329 I'm sorry about the situation. I'll be sure to pass your feedback to the concerned team internally. ^SG,,1120362,1120362
1120362,384329,True,"Dear @115850 we ordered TV 15 days b4, waiting for a long time, finally you cancel our order, thanks for a big suck... Keep rock 👍",1120361,,1120362
1120363,AmazonHelp,False,"@384330 Please don’t provide the order details, we consider it to be personal info. Our Twitter page is visible to public. 2/2 ^MA",1120364,1120365,1120365
1120364,384330,True,@AmazonHelp let them know about your policy.,1120366,1120363,1120365
1120366,AmazonHelp,False,@384330 Kindly share your details over the secure link we have shared. We'll reach out to help. ^CB,1120367,1120364,1120365
1120367,384330,True,"@AmazonHelp Order date
13-Oct-2017
Order #
402-5631096-1564331 expected delivery was 14 by prime policy.","1120368,1120369,1120370",1120366,1120365
1120368,AmazonHelp,False,@384330 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^SQ,1120371,1120367,1120365
1120371,384330,True,@AmazonHelp let them know everything about your shit policy...,"1120372,1120373",1120368,1120365
1120372,AmazonHelp,False,@384330 your account. Write to us here:  &amp; we'll continue taking necessary actions to make things right. 2/2 ^MJ,,1120371,1120365
1120373,AmazonHelp,False,"@384330 I'm sorry for the inconvenience in delivering your order, your order details on Twitter will not help us gain access to 1/2 ^MJ",,1120371,1120365
1120369,AmazonHelp,False,@384330 details in the link provided to you earlier and we'll help you with this. (2/2)^SQ,,1120367,1120365
1120370,AmazonHelp,False,@384330 We don't have access to your Amazon order info via Twitter. Please share your (1/2)^SQ,,1120367,1120365
1120365,384330,True,"@115850 order no. 402-5631096-1564331 is already 22 hours late and I asked a question to amazon care ,where is your prime policy?","1120363,1120374",,1120365
1120382,AmazonHelp,False,@356983 I'm sorry for the troubles. Were we able to provide an updated delivery date? Please keep us updated! ^AB,1120383,1120384,1120384
1120383,356983,True,@AmazonHelp I was told today.  But I show nothing on tracking except for the diff order.   I have never had issues like this,1120385,1120382,1120384
1120385,AmazonHelp,False,@356983 Deliveries are made until 9 PM. Please keep us updated on the arrival. ^AB,1120386,1120383,1120384
1120386,356983,True,@AmazonHelp Link was sent for the wrong order being shipped from order that was bought a different day.  I want this fixed now.,1120387,1120385,1120384
1120387,AmazonHelp,False,@356983 Let's take a closer look into this with you in real time:  ^JZ,1120388,1120386,1120384
1120388,356983,True,@AmazonHelp 4th call has taken place.  Was once again never sent out. Was told will be today.  Extremely disappointed in company. 4 calls,1120389,1120387,1120384
1120389,AmazonHelp,False,@356983 I'd like a member of our team to look into this for you. Please provide details here:  ^JF,1120390,1120388,1120384
1120390,356983,True,@AmazonHelp Sent,1120391,1120389,1120384
1120391,AmazonHelp,False,"@356983 We've received your details, AJ. Thank you for providing them. We should be in touch soon! ^TG","1120392,1120393",1120390,1120384
1120392,356983,True,@AmazonHelp Still not getting any correct update from anybody.,,1120391,1120384
1120393,356983,True,@AmazonHelp Canceled order and reordered.  Fed up story keeps changing. Calling in morning for 5th time to discuss how bad the service has been #dismal,,1120391,1120384
1120384,356983,True,@AmazonHelp spoke to logistics again today.   Didn’t go well was told it was gonna be delivered I believe she was talking about another purc,1120382,,1120384
1120394,AmazonHelp,False,@384331 for the delivery based on the estimates provided during checkout. (2/2)^YP,1120395,1120396,1120396
1120395,384331,True,@AmazonHelp Expected delivery date during order was 18th Oct and Now changed to 20th Oct. I have flight on 20th Oct morning so request your support.,1120397,1120394,1120396
1120397,AmazonHelp,False,"@384331 That is unusual, Abhishek. Kindly reach out to us via:  and we will have this checked. ^KS",,1120395,1120396
1120396,384331,True,@AmazonHelp Ordered product on Amazon.in Prime. But product delivery is informed after 6 days :(,"1120394,1120398",,1120396
1120374,AmazonHelp,False,"@384330 I'm sorry about the trouble with your order. We'd like to help, kindly share your details here:  1/2 ^MA",1120402,1120365,1120365
1120402,384330,True,@AmazonHelp order was expected to deliver by 14 October.,,1120374,1120365
1120398,AmazonHelp,False,@384331 Not all the products are eligible for Prime Shipping. The orders are shipped and mapped (1/2),,1120396,1120396
1120405,AmazonHelp,False,"@384334 Hey, anything for you! 😍 ^LB",,1120406,1120406
1120406,384334,True,Thanks @AmazonHelp for replacing my broken charger and fixing the issue in 5 mins! Y'all are the best!,"1120405,1120407",,1120406
1120408,AmazonHelp,False,"@369810 I'm sorry for the delivery troubles, Celine! Please reach us here:  so we can take a closer look. ^AB",,1120409,1120409
1120409,369810,True,"@115830 4th time I've been in my house&amp;Amazon dont knock once,just post the card,&amp;take package to a house I don't know!Im PayingPrime why?",1120408,,1120409
1120410,AmazonHelp,False,@384335 恐れ入ります、どうぞよろしくお願いいたします。　SM,,1120411,1120413
1120411,384335,True,@AmazonHelp わかりました。ありがとうございます。,1120410,1120412,1120413
1120412,AmazonHelp,False,@384335 ご心配をおかけしております。コンビニ払いのお支払い番号は、在庫(入荷)状況や販売元などによって、発行のタイミングが異なります。  発行までにお時間がかかることもございますので、今しばらくお待ちください　HM,1120411,1120413,1120413
1120413,384335,True,AmazonでAmazon発送のマケプレ商品買ったけど支払い番号が届かないまま未発送で詰んでる,1120412,,1120413
1120414,AmazonHelp,False,"@384336 Bonjour, Avez-vous un souci avec la livraison d'une commande? ^MD",1120415,1120416,1120416
1120415,384336,True,"@AmazonHelp Bonjour! je soulignai juste que très (très très) souvent ils ne respectent pas le jour de livraison :/ , ils me l’ont encore prouvé hier 👍🏻",1120417,1120414,1120416
1120417,AmazonHelp,False,@384336 Avez-vous déposé une réclamation par rapport à ces incidents auprès de notre SAV ? ^AR,1120418,1120415,1120416
1120418,384336,True,"@AmazonHelp Non, j’ai toujours mes colis, mais les delais ne sont jamais respectés. Je vais faire une réclamation dans ce cas.",1120419,1120417,1120416
1120419,AmazonHelp,False,"@384336 Lorsque vous avez un moment , veuillez le signaler à notre service client via le lien suivant:   ^BR",,1120418,1120416
1120416,384336,True,"Dis @120533, pourquoi tu punis tes clients prime en expédiant avec Colis privé 😔","1120414,1120420",,1120416
1120421,AmazonHelp,False,@384337 I'll pass this along internally as feedback. Thanks for your inputs. ^HK,,1120422,1120422
1120422,384337,True,@119625 please add Safar in ur Database.,1120421,,1120422
1120423,AmazonHelp,False,@384338 Sorry for your previous experience with us! Have you had a chance to leave seller feedback:  ^JZ,1120424,1120425,1120425
1120424,384338,True,@AmazonHelp It was a third party from china! You guys settled it...thank you..but I see another one on doing the same thing-newchic.,1120426,1120423,1120425
1120426,AmazonHelp,False,"@384338 Just to confirm, are you also having an issue with an order from the new seller? ^BH",,1120424,1120425
1120425,384338,True,"@115821 why are you still carrying suppliers like NEWCHIC? From China..fraudulent company!! 
They will not refund, send wrong colors.fraud",1120423,,1120425
1120427,AmazonHelp,False,@384339 We're sorry to hear that. Could you please tell us more so we could check right away? ^HK,"1120428,1120429",1120430,1120430
1120428,384339,True,@AmazonHelp,,1120427,1120430
1120429,384339,True,@AmazonHelp,"1120431,1120432,1120433",1120427,1120430
1120431,AmazonHelp,False,"@384339 Also, as this a social medial platform, please don't provide order details. We consider it personal information.^HR",,1120429,1120430
1120432,AmazonHelp,False,@384339 Please share your details from the link here:  to assist you accordingly. (2/2)^HR,,1120429,1120430
1120433,AmazonHelp,False,@384339 I’m sorry about the issue you’re facing with delivery. Let us look into it. (1/2)^HR,,1120429,1120430
1120430,384339,True,@115821 if you can't deliver packages on time thn why to shop from you guyz ?? Its not refund but its all about occasion..you ruined it,1120427,,1120430
1120434,AmazonHelp,False,"@384340 Hi, sorry to hear that, contact us here:  a specialist can quickly escalate this for you. ^AS",,1120435,1120435
1120435,384340,True,"Hi @117634 I just purchased the Fire HD 8"" and all good so far except the @15778 app gives an Unable to download error. Can you help?",1120434,,1120435
1120436,AmazonHelp,False,"@384341 Please don't provide your tracking details, we consider it to be personal information. Our page is visible to the public. ^KA",,1120437,1120437
1120437,384341,True,"@2005 @AmazonHelp, the #Amazon #Prime programme is a sham. It’s out for delivery for 2 days now. This a non-prime would ve done too","1120436,1120438,1120439",,1120437
1120438,AmazonHelp,False,@384341 Apologies for the delivery issue. This isn't what we intended. Please share your details here:  (1/2) ^KA,1120440,1120437,1120437
1120440,384341,True,"@AmazonHelp I have done all possible things. Gave feedback, made calls, written complains but no one has a damn idea about my order. And it sucks",1120441,1120438,1120437
1120441,AmazonHelp,False,@384341 Apologies for the ordeal you went through. May I know if you've shared your details through the link provided earlier? ^EM,1120442,1120440,1120437
1120442,384341,True,@AmazonHelp Yes,1120443,1120441,1120437
1120443,AmazonHelp,False,"@384341 Thanks for that, Aditya. We'll review the same and get in touch with you soon. ^JC",,1120442,1120437
1120439,AmazonHelp,False,@384341 and I'll have this issue checked for you. (2/2) ^KA,,1120437,1120437
1120448,AmazonHelp,False,"@384342 That's odd, you should be able to see a ""sign-out' option on the bottom of the setting page. Let us know if it's not available. ^PS",1120449,1120450,1120456
1120449,384342,True,@AmazonHelp I am sharing the screenshot of the app screen.,1120451,1120448,1120456
1120451,AmazonHelp,False,@384342 Kindly select your account option &gt; login and security to sign out. Do keep us posted. ^AK,1120452,1120449,1120456
1120452,384342,True,@AmazonHelp Tried but there is no sugn out option .,"1120453,1120454,1120455",1120451,1120456
1120453,AmazonHelp,False,"@384342 the app. If the issue still persists, kindly uninstall and reinstall the app. 3/3 ^GK",,1120452,1120456
1120454,AmazonHelp,False,"@384342 confirm kindly check the drop down, if you find an option to ""Sign in"", that indicates you've already logged out from 2/3 ^GK",,1120452,1120456
1120455,AmazonHelp,False,"@384342 You would find an option to ""Sign out"" only if you're logged in to the app. Looks like you've already logged out. To 1/3 ^GK",,1120452,1120456
1120450,384342,True,@AmazonHelp There is no such option in settings.,1120448,1120456,1120456
1120456,AmazonHelp,False,@384342 You may click on the three-line hamburger on the top left off the app and under settings you have an option to log out. ^KS,1120450,,1120456
1120458,AmazonHelp,False,@367536 I'm sorry for the stretch. Please fill this form:  and we’ll contact you at the earliest. ^AU,,1120459,1047288
1120459,367536,True,"@121294 @115850 I DM'ed you my number and address, emailed you the issue. Can create MSPaint invite too, but need your rep's name to put on it.",1120458,1047290,1047288
1047290,121294,True,@367536 @115850 We are sorry for the inconvenience caused. Please DM us your contact details and we will get in touch with you soon.,1120459,1047288,1047288
1120463,AmazonHelp,False,"@148791 Hi Nikki, sorry to hear that. Can you tell us a bit more without sharing any personal or account info? ^JJ","1120464,1120465",1120466,1120466
1120464,148791,True,@AmazonHelp And with Black Friday and cyber Monday coming. Is it just the big businesses that you want to help?,1120467,1120463,1120466
1120467,AmazonHelp,False,@148791 Hi Nikki. When last have you been in touch with seller support about your issue? What was advised? ^TP,1120468,1120464,1120466
1120468,148791,True,@AmazonHelp Yesterday morning (8.30) I was advised that someone would phone within half an hour.,1120469,1120467,1120466
1120469,AmazonHelp,False,@148791 Did you receive an email after contacting Seller Support yesterday? ^JJ,1120470,1120468,1120466
1120470,148791,True,@AmazonHelp I sent two emails on Sunday morning (10.30) a reply email stated 12 hours and the following morning I then phoned and was told half an hour,1120471,1120469,1120466
1120471,AmazonHelp,False,@148791 Sorry for the delayed response Nikki. Have you been back in touch this morning for an update? ^NV,"1120472,1120473,1120474",1120470,1120466
1120472,148791,True,@AmazonHelp I have no choice but to phone when I get into work in 30mins. As we are losing business and orders because of this farce.,,1120471,1120466
1120473,148791,True,@AmazonHelp I do find it funny that you bring sellers ratings down for not responding to questions within 24hr. But your allowed to take your time.,,1120471,1120466
1120474,148791,True,@AmazonHelp Just phoned and again I’ve been told I will receive a phone call today. Exactly what I was told yesterday. This is ridiculous service,1120475,1120471,1120466
1120475,AmazonHelp,False,"@148791 Thanks for confirming, please keep us updated on this. ^JJ",1120476,1120474,1120466
1120476,148791,True,@AmazonHelp 4hrs later no response!!!!!,1120477,1120475,1120466
1120477,AmazonHelp,False,@148791 Did they advise what time the call would take place? ^NV,"1120478,1120479",1120476,1120466
1120478,148791,True,@AmazonHelp Today! However since this was put on a priority and I have been waiting since Sunday you would have thought a curtsey call may be in order.,,1120477,1120466
1120479,148791,True,@AmazonHelp 9hrs waiting now and another message sent through to the case team and an email to managing director of amazon. Just in case #amazondontcare,1120480,1120477,1120466
1120480,AmazonHelp,False,"@148791 I'd like a member of my team to address this personally, Nikki. Please, provide us details:  ^JE",1120481,1120479,1120466
1120481,148791,True,@AmazonHelp this has been done,1120482,1120480,1120466
1120482,AmazonHelp,False,"@148791 We've received your info, Nikki, and are looking into this for you! We will reach out to you soon. ^AD","1120483,1120484,1120485",1120481,1120466
1120483,148791,True,@AmazonHelp I look forward to your response.,,1120482,1120466
1120484,148791,True,@AmazonHelp I can only assume that they have pigeons in which to pass a message to someone?!?!?!?!?!?!?,,1120482,1120466
1120485,148791,True,@AmazonHelp 3rd call of the week! now told that customer services has no telephone  nor email for anyone @115830 so they can help.,,1120482,1120466
1120465,148791,True,@AmazonHelp You have held up to FBA shipments due to problems that don’t exist. Losing us business and stopping us shipping any thing further,,1120463,1120466
1120466,148791,True,@AmazonHelp wells it’s been over 44hr and one phone call and no word from you about a high priority problem. That’s what you call service 👎,1120463,,1120466
1120490,AmazonHelp,False,@384346 Sorry to hear this. Please contact us directly here:  and we can look into it. ^PK,,1120491,1120491
1120491,384346,True,@115821 Delivery guy rang  dbell at 8am on a Sunday. He woke the baby!No☕ in the package.He didn't stay to put her back to sleep.Not HAPPY.,1120490,,1120491
1120492,AmazonHelp,False,"@219040 All the contests on Amazon are genuine. For list of winners, please check  ^PJ",,1120493,1120493
1120493,219040,True,#StopBuyingAtAmazon,1120492,,1120493
1120494,AmazonHelp,False,@384347 Regional content is an integral part of our content in India. Please stay tuned as we expand our content selection. ^HA,,1120495,1120495
1120495,384347,True,5 #kannada movies in @116602 - #UTurn #Thithi #RamaRamaRe #OnduMotteyaKathe #Kahi ... @119625 - you guys should wake up,1120494,,1120495
1121247,AmazonHelp,False,"@384506 Hi sorry to hear that, without giving personal info, what happened? ^AS",1121248,1121249,1121249
1121248,384506,True,@AmazonHelp Trying to get a gift card onto mum's account. number of card keeps saying invalid. No one will belp,1121250,1121247,1121249
1121250,AmazonHelp,False,"@384506 Hi, sorry to hear that, where did you purchase the Gift Certificate? ^AS","1121251,1121252,1121253",1121248,1121249
1121251,384506,True,@AmazonHelp They said we had to contact yourselves which we have done on 6 occassions,1121254,1121250,1121249
1121254,AmazonHelp,False,@384506 What were you advised when you contacted us? ^JJ,"1121255,1121256,1121257",1121251,1121249
1121255,384506,True,@AmazonHelp That you would add the card onto mum's account and it would take an hour!!!,1121258,1121254,1121249
1121258,AmazonHelp,False,@384506 We're unable to access your acc here. Get in touch here:  and we'll be happy to help. ^RS,"1121259,1121260",1121255,1121249
1121259,384506,True,@AmazonHelp We get sent this. We email you. Nothing. We call you. Nothing. Ridiculous.,,1121258,1121249
1121260,384506,True,@AmazonHelp Already messaged this morning. No one is interested,,1121258,1121249
1121256,384506,True,@AmazonHelp Is there anything you can do to help?,,1121254,1121249
1121257,384506,True,@AmazonHelp We brought the card from Clintons,,1121254,1121249
1121252,384506,True,@AmazonHelp From Clinton cards. It's a gift card given to mum for her birthday.,,1121250,1121249
1121253,384506,True,@AmazonHelp So that's it!!,1121261,1121250,1121249
1121261,AmazonHelp,False,"@384506 Sorry, when there's an issue with a Gift Card purchased from a retail store, it needs to be returned to the retailer. ^JJ",1121262,1121253,1121249
